gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
NDRG4	0	0	0	0	0	0	0	0	0	0.840802080209396	0.947829150080319	0.977965058344152	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755427627867	0.999999619868951
ACP3	0	0	0	0	0	0	0	0	0	0.841542652304807	0.945569485671382	0.977967630127203	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755484927251	0.999999619868951
POU5F2	0	0	0	0	0	0	0	0	0	0.838724808759369	0.95499814702635	0.977968321215159	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755500323554	0.999999619868951
PCBP2	0	0	0	0	0	0	0	0	0	0.841333465428069	0.946257215573029	0.97797182474039	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755578368816	0.999999619868951
TRIM64	0	0	0	0	0	0	0	0	0	0.840052939957591	0.950363937237126	0.97797233395735	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755589711195	0.999999619868951
PHAX	0	0	0	0	0	0	0	0	0	0.842536229179599	0.942722456167791	0.977973395335623	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.99975561335165	0.999999619868951
CTSE	0	0	0	0	0	0	0	0	0	0.839132637622641	0.953581527789593	0.977973813668081	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755622669001	0.999999619868951
SLC38A6	0	0	0	0	0	0	0	0	0	0.843236334187979	0.94082984281254	0.977979184192989	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755742268652	0.999999619868951
PRSS54	0	0	0	0	0	0	0	0	0	0.838793283440205	0.954905206589095	0.977979392731344	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755746912131	0.999999619868951
SPRY4	0	0	0	0	0	0	0	0	0	0.834970435586463	0.97301376286695	0.977982463998817	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755815294239	0.999999619868951
DMRTC2	0	0	0	0	0	0	0	0	0	0.839581672685725	0.952157968093492	0.977985877792442	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.99975589129141	0.999999619868951
LRRC28	0	0	0	0	0	0	0	0	0	0.841821514423039	0.944983443200906	0.977988491360246	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755949466065	0.999999619868951
LGALS4	0	0	0	0	0	0	0	0	0	0.839766840458258	0.951554080816535	0.977988613344097	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755952181098	0.999999619868951
LENG1	0	0	0	0	0	0	0	0	0	0.838448844511558	0.956352717642103	0.977989004113509	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755960878473	0.999999619868951
UBL7	0	0	0	0	0	0	0	0	0	0.839833462680423	0.951350738777981	0.977990474529614	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755993604201	0.999999619868951
RTL3	0	0	0	0	0	0	0	0	0	0.838702773144973	0.95546566752858	0.977994421437906	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756081436058	0.999999619868951
TIMD4	0	0	0	0	0	0	0	0	0	0.840224018981882	0.950173102792847	0.97800105006041	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756228909148	0.999999619868951
ABRAXAS1	0	0	0	0	0	0	0	0	0	0.84160923134215	0.94580394742989	0.978003562524439	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756284794516	0.999999619868951
HNRNPAB	0	0	0	0	0	0	0	0	0	0.840184239879714	0.95035795458505	0.978004969977414	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756316098025	0.999999619868951
HOXD10	0	0	0	0	0	0	0	0	0	0.838648694185882	0.955855749905845	0.978006860167878	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.99975635813503	0.999999619868951
GDPD3	0	0	0	0	0	0	0	0	0	0.841308522041713	0.946772439864911	0.978007395439258	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999756370038567	0.999999619868951
