gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
DCAF4L2	0	0	0	0	0	0	0	0	0	0.636096250227847	0.900986949071251	0.887202925902354	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993384742843012	0.999999691626581
NRIP1	0	0	0	0	0	0	0	0	0	0.635862240124103	0.901994836983146	0.887204950849375	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993384985189489	0.999999691626581
ZNF614	0	0	0	0	0	0	0	0	0	0.640495648359321	0.884142734182975	0.887218168803392	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993386567006017	0.999999691626581
XRN2	0	0	0	0	0	0	0	0	0	0.647756321157034	0.861320402323219	0.887249354345716	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99339029825604	0.999999691626581
PTGER1	0	0	0	0	0	0	0	0	0	0.62909527330826	0.939384282060274	0.887331937509305	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993400173771877	0.999999691626581
RBM20	0	0	0	0	0	0	0	0	0	0.636148007695352	0.90183974692764	0.887351764246654	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993402543562059	0.999999691626581
ZNF613	0	0	0	0	0	0	0	0	0	0.639669703083154	0.888181541030708	0.887388707173211	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993406957982505	0.999999691626581
MATN4	0	0	0	0	0	0	0	0	0	0.631741049990426	0.923572249683142	0.887403642183233	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99340874217482	0.999999691626581
DPYSL3	0	0	0	0	0	0	0	0	0	0.634984291653624	0.907625837186639	0.887441247825206	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993413233572608	0.999999691626581
TAS1R2	0	0	0	0	0	0	0	0	0	0.632063659347717	0.922435281711943	0.887473639778926	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993417101000512	0.999999691626581
OR6N2	0	0	0	0	0	0	0	0	0	0.634383909709396	0.910665277031888	0.887474347840527	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993417185526117	0.999999691626581
ANLN	0	0	0	0	0	0	0	0	0	0.644280725248442	0.873044207732405	0.887487831394083	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993418795031819	0.999999691626581
PRLHR	0	0	0	0	0	0	0	0	0	0.628113092616676	0.949106872223097	0.887496100239178	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993419781966525	0.999999691626581
KCNC1	0	0	0	0	0	0	0	0	0	0.629758117693171	0.936689428424182	0.887497889999597	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993419995574688	0.999999691626581
MICAL3	0	0	0	0	0	0	0	0	0	0.637087971665681	0.899119908562178	0.887522711412538	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993422957641756	0.999999691626581
ZNF135	0	0	0	0	0	0	0	0	0	0.639760343360805	0.888832514197136	0.88754387448147	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993425482591536	0.999999691626581
SKOR1	0	0	0	0	0	0	0	0	0	0.632037496272889	0.923590883404794	0.887582816084999	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993430127366301	0.999999691626581
TBC1D32	0	0	0	0	0	0	0	0	0	0.647472607755599	0.864017033195307	0.887615869442923	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993434068477763	0.999999691626581
FBXO30	0	0	0	0	0	0	0	0	0	0.640284290185211	0.887547222631088	0.887644937414497	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993437533375179	0.999999691626581
PKD1L3	0	0	0	0	0	0	0	0	0	0.640362463625867	0.887395590369928	0.887666149330545	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993440061231306	0.999999691626581
H3C8	0	0	0	0	0	0	0	0	0	0.632412386093491	0.923023351944252	0.887745582215937	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993449522865424	0.999999691626581
CHD1	0	0	0	0	0	0	0	0	0	0.646553697508528	0.867470049140223	0.887754829914263	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993450623941469	0.999999691626581
UMOD	0	0	0	0	0	0	0	0	0	0.63600667477369	0.905424490271062	0.887754908712032	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993450633323102	0.999999691626581
KDM3B	0	0	0	0	0	0	0	0	0	0.641128285525946	0.885294825948311	0.88777200151102	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993452668219982	0.999999691626581
SH3PXD2B	0	0	0	0	0	0	0	0	0	0.63602668355612	0.905469589106547	0.887772696378053	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993452750936906	0.999999691626581
ENPEP	0	0	0	0	0	0	0	0	0	0.643179934984219	0.878254926686631	0.887775839824817	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993453125125802	0.999999691626581
ZNF445	0	0	0	0	0	0	0	0	0	0.638364311441417	0.89618865403714	0.887846798398707	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993461568914908	0.999999691626581
NTRK2	0	0	0	0	0	0	0	0	0	0.639787307670045	0.890700707983096	0.887850397201009	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993461997007012	0.999999691626581
NEO1	0	0	0	0	0	0	0	0	0	0.64277109259119	0.880063035182379	0.887850482216574	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993462007119781	0.999999691626581
NLRP13	0	0	0	0	0	0	0	0	0	0.639569541542097	0.891601388087892	0.887862261788294	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993463408244383	0.999999691626581
DGKZ	0	0	0	0	0	0	0	0	0	0.639694269520987	0.891168233304209	0.887868340148616	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.9934641311756	0.999999691626581
AOX1	0	0	0	0	0	0	0	0	0	0.647573401580121	0.865246758190255	0.887909468129668	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99346902164838	0.999999691626581
OR8H2	0	0	0	0	0	0	0	0	0	0.63075723517182	0.934885389681223	0.887936471426813	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993472231538022	0.999999691626581
HSPA12A	0	0	0	0	0	0	0	0	0	0.636608316332547	0.904439976747108	0.887977158091421	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993477066422639	0.999999691626581
ADGRD1	0	0	0	0	0	0	0	0	0	0.640464154482201	0.889906513227472	0.88812017396121	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993494046515871	0.999999691626581
KPRP	0	0	0	0	0	0	0	0	0	0.636203679974189	0.90743185302678	0.888135339255523	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993495845721479	0.999999691626581
PLEKHG3	0	0	0	0	0	0	0	0	0	0.635825430186213	0.909162077889307	0.888135777147026	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993495897668938	0.999999691626581
RAB3GAP2	0	0	0	0	0	0	0	0	0	0.647638695284451	0.86641731795904	0.888169626362314	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993499912578164	0.999999691626581
ACE	0	0	0	0	0	0	0	0	0	0.639252620417309	0.895072936678059	0.888200574412682	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993503582246683	0.999999691626581
OR8H3	0	0	0	0	0	0	0	0	0	0.631387123852029	0.934623157566143	0.888290335329325	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993514219558125	0.999999691626581
BCHE	0	0	0	0	0	0	0	0	0	0.639368186877704	0.895266705228131	0.888296540792483	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993514954614736	0.999999691626581
TSPEAR	0	0	0	0	0	0	0	0	0	0.637762701328487	0.901861366372956	0.8883026323915	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993515676141617	0.999999691626581
OVCH1	0	0	0	0	0	0	0	0	0	0.644012372238393	0.878590755118335	0.888310787156905	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993516641977367	0.999999691626581
ITPRID1	0	0	0	0	0	0	0	0	0	0.643041050900818	0.882042861179788	0.888339062284994	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99351999025291	0.999999691626581
CCDC136	0	0	0	0	0	0	0	0	0	0.640648952201303	0.890695779404256	0.888349636608014	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993521242208663	0.999999691626581
MAGEB1	0	0	0	0	0	0	0	0	0	0.634690821411805	0.916443140029294	0.888358250068754	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993522261913476	0.999999691626581
PLEKHA7	0	0	0	0	0	0	0	0	0	0.644024390859151	0.878843111938846	0.888361043270428	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993522592568809	0.999999691626581
SPOCD1	0	0	0	0	0	0	0	0	0	0.63746186616455	0.903935768462968	0.888410227873371	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993528413534897	0.999999691626581
ROR1	0	0	0	0	0	0	0	0	0	0.636444966016128	0.908906285780308	0.88846799270703	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993535246488827	0.999999691626581
ATN1	0	0	0	0	0	0	0	0	0	0.636147249166054	0.910488532333538	0.88849380081926	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993538298095045	0.999999691626581
OR5L1	0	0	0	0	0	0	0	0	0	0.631363341602834	0.937464597316523	0.888530774595771	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993542668646918	0.999999691626581
VWA5B2	0	0	0	0	0	0	0	0	0	0.637371244813288	0.905373512715527	0.888550233487011	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993544968202275	0.999999691626581
GBF1	0	0	0	0	0	0	0	0	0	0.643793354408674	0.880800641842732	0.888562074075345	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993546367255795	0.999999691626581
AGRN	1	0	0	0	0	0	0	0	0	0.635110609113173	0.916096958920829	0.888565947635377	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993546824911452	0.999999691626581
ZNF721	0	0	0	0	0	0	0	0	0	0.635396850804859	0.914851178601714	0.888587079812567	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99354932135105	0.999999691626581
PAK5	0	0	0	0	0	0	0	0	0	0.6391824297541	0.898120830667037	0.888604469055565	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993551375243992	0.999999691626581
CEP128	0	0	0	0	0	0	0	0	0	0.650189095969877	0.861339892462673	0.888620075884573	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993553218321189	0.999999691626581
MON2	0	0	0	0	0	0	0	0	0	0.647444361561404	0.869412892675577	0.888622229936626	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993553472680884	0.999999691626581
TCF20	0	0	0	0	0	0	0	0	0	0.637929735314184	0.903784360805135	0.888663848961649	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993558386208603	0.999999691626581
ZNF572	0	0	0	0	0	0	0	0	0	0.637810244005716	0.904680006380093	0.888714765500141	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993564394746621	0.999999691626581
MAP3K21	0	0	0	0	0	0	0	0	0	0.636773956693699	0.909417562367569	0.888726922182184	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993565828895982	0.999999691626581
FAM160A2	0	0	0	0	0	0	0	0	0	0.639111187732184	0.899363500520874	0.888740495051101	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993567429919414	0.999999691626581
NFXL1	0	0	0	0	0	0	0	0	0	0.64919394443401	0.864838918063758	0.888744068316094	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99356785137881	0.999999691626581
OTUD5	0	0	0	0	0	0	0	0	0	0.637154072031741	0.908975682904727	0.888893795672471	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993585498505774	0.999999691626581
CDC42BPG	0	0	0	0	0	0	0	0	0	0.637556978182703	0.907255600608578	0.888907608253825	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993587125209973	0.999999691626581
CRYBG2	0	0	0	0	0	0	0	0	0	0.638339013708544	0.904301248090246	0.888973271111006	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993594855372653	0.999999691626581
AASS	1	0	0	0	0	0	0	0	0	0.641857880135051	0.890248107300969	0.888979645967134	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993595605594566	0.999999691626581
TRIM42	0	0	0	0	0	0	0	0	0	0.638805689777329	0.902446374290246	0.888993226309871	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993597203638325	0.999999691626581
ZNF264	0	0	0	0	0	0	0	0	0	0.640234605891319	0.89660632496065	0.888997211099992	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993597672502366	0.999999691626581
CPZ	0	0	0	0	0	0	0	0	0	0.635180985106917	0.919493158707368	0.889000124487222	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993598015290173	0.999999691626581
PRR23B	0	0	0	0	0	0	0	0	0	0.633209692676755	0.930936321758703	0.889031859558145	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993601748605659	0.999999691626581
ADGRG2	0	0	0	0	0	0	0	0	0	0.644015678082132	0.883016453004283	0.889060200328504	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993605081657883	0.999999691626581
GLIS1	0	0	0	0	0	0	0	0	0	0.635268847023504	0.919792792651191	0.889085951519596	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99360810937598	0.999999691626581
ZNF426	0	0	0	0	0	0	0	0	0	0.648469280629044	0.868880897856741	0.889101882003243	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99360998204266	0.999999691626581
LDOC1	0	0	0	0	0	0	0	0	0	0.633503984101689	0.930021513424491	0.889117859898225	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993611859995946	0.999999691626581
ZNF479	0	0	0	0	0	0	0	0	0	0.640817048925211	0.895375539457872	0.889154361572515	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993616149123352	0.999999691626581
ZSWIM6	0	0	0	0	0	0	0	0	0	0.636719408175775	0.913523317796124	0.889206595945362	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993622284314278	0.999999691626581
OR5L2	0	0	0	0	0	0	0	0	0	0.631932551415554	0.941431974884225	0.889208510991083	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99362250918776	0.999999691626581
OR6K6	0	0	0	0	0	0	0	0	0	0.633323288726717	0.932922906460803	0.889289334538166	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993631996100528	0.999999691626581
FAM171B	0	0	0	0	0	0	0	0	0	0.640379846994504	0.89820490646593	0.889313181100252	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993634793760787	0.999999691626581
HHIPL2	0	0	0	0	0	0	0	0	0	0.641037665590627	0.895666069892644	0.889325105182441	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993636192445096	0.999999691626581
ZNF483	0	0	0	0	0	0	0	0	0	0.642842811196503	0.889050542066828	0.889360480215418	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993640340964509	0.999999691626581
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0.646391570613815	0.876970253730402	0.889386699628452	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993643414873318	0.999999691626581
CDH13	0	0	0	0	0	0	0	0	0	0.637844495805171	0.909734134824639	0.889395751569064	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993644475924295	0.999999691626581
POGZ	0	0	0	0	0	0	0	0	0	0.643960101618341	0.885279792022374	0.889399828154122	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993644953743625	0.999999691626581
ZNF184	0	0	0	0	0	0	0	0	0	0.643744983662896	0.886049821610234	0.889401170574183	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993645111085512	0.999999691626581
ZNF600	0	0	0	0	0	0	0	0	0	0.637100781756637	0.913389918874994	0.889414630935385	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993646688630661	0.999999691626581
ADAMTS15	0	0	0	0	0	0	0	0	0	0.635872996341952	0.919745216421979	0.889437599931292	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99364938011092	0.999999691626581
MAP10	0	0	0	0	0	0	0	0	0	0.635940183532982	0.919597574628378	0.889460581027824	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993652072415492	0.999999691626581
NLRC3	0	0	0	0	0	0	0	0	0	0.636721946247961	0.916072456831116	0.889513832146074	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993658308662196	0.999999691626581
SLC9A7	0	0	0	0	0	0	0	0	0	0.642445323241768	0.891680651172212	0.889539511317327	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993661314814595	0.999999691626581
ZNF606	0	0	0	0	0	0	0	0	0	0.640229465124658	0.900789464264821	0.889592607638911	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993667528226265	0.999999691626581
SCEL	0	0	0	0	0	0	0	0	0	0.652016056437343	0.861541304419288	0.889679698102402	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993677712821712	0.999999691626581
ATP8B3	0	0	0	0	0	0	0	0	0	0.638910527494797	0.907229747488427	0.889696438632155	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993679669527863	0.999999691626581
MAGEB10	0	0	0	0	0	0	0	0	0	0.638631992370776	0.90884559423156	0.889743188409746	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993685132177768	0.999999691626581
PRDM11	0	0	0	0	0	0	0	0	0	0.638000001374555	0.911829219556448	0.889750282972417	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993685960953394	0.999999691626581
NYNRIN	0	0	0	0	0	0	0	0	0	0.639027305651513	0.907429833657845	0.889790787879138	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993690691589293	0.999999691626581
PRDM14	0	0	0	0	0	0	0	0	0	0.640129746724543	0.902928127242536	0.88983095205486	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993695380609992	0.999999691626581
CEP152	0	0	0	0	0	0	0	0	0	0.648386966260635	0.873143090762493	0.88983720599599	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993696110571637	0.999999691626581
MYOM3	0	0	0	0	0	0	0	0	0	0.643477765441511	0.890469184896187	0.889947004011429	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99370891906512	0.999999691626581
ZNRF3	0	0	0	0	0	0	0	0	0	0.636233493897698	0.922817838589079	0.88999060772694	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993714001900815	0.999999691626581
KLHL14	0	0	0	0	0	0	0	0	0	0.641178324492823	0.899799810542975	0.890003928459867	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993715554257547	0.999999691626581
PLEKHF1	0	0	0	0	0	0	0	0	0	0.633707284378569	0.938319207871912	0.890005653936921	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993715755324684	0.999999691626581
GIGYF1	0	0	0	0	0	0	0	0	0	0.644850931936408	0.886106972240512	0.890043820657618	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993720201977485	0.999999691626581
TTC17	0	0	0	0	0	0	0	0	0	0.647614982807411	0.877081619641602	0.890099943670421	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993726737673681	0.999999691626581
VIT	0	0	0	0	0	0	0	0	0	0.642780471222258	0.894109715446998	0.890100733293931	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993726829602506	0.999999691626581
MAN2B2	0	0	0	0	0	0	0	0	0	0.639779174955286	0.90648042697094	0.890104675841778	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993727288587714	0.999999691626581
FAM111B	0	0	0	0	0	0	0	0	0	0.643279192928822	0.892291441891828	0.890113032022924	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993728261343429	0.999999691626581
DISC1	0	0	0	0	0	0	0	0	0	0.642076011005935	0.897084846584197	0.890133616904867	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993730657326096	0.999999691626581
PHLDB2	0	0	0	0	0	0	0	0	0	0.646185378292468	0.882498708566587	0.89021305006004	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993739898506197	0.999999691626581
NRP2	0	0	0	0	0	0	0	0	0	0.64188708162146	0.898516897507991	0.890231340687522	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993742025416993	0.999999691626581
KCNS3	0	0	0	0	0	0	0	0	0	0.637905233933495	0.916580882555055	0.890269076665785	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993746412327202	0.999999691626581
NRG2	1	0	0	0	0	0	0	0	0	0.636303626159048	0.925398025178614	0.890307447846207	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993750871441258	0.999999691626581
NCAPD2	0	0	0	0	0	0	0	0	0	0.647379933465575	0.879113299216072	0.890318614514802	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993752168808909	0.999999691626581
PASK	1	0	0	0	0	0	0	0	0	0.641336687934513	0.901505846981218	0.890335158327628	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993754090647323	0.999999691626581
CUL7	0	0	0	0	0	0	0	0	0	0.642193660442029	0.898096194944443	0.890348016030667	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993755584070612	0.999999691626581
OBSCN	0	2	0	0	0	1.18412335140779	0	0	0	0.816181337458974	0.672899069145846	0.890356365787859	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993756553796169	0.999999691626581
L3MBTL4	0	0	0	0	0	0	0	0	0	0.648164131445366	0.876977518556507	0.890392337538544	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993760730594306	0.999999691626581
CASZ1	0	0	0	0	0	0	0	0	0	0.636315083876419	0.927744433841272	0.890556563312476	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993779780926851	0.999999691626581
ZNF679	0	0	0	0	0	0	0	0	0	0.64491425724702	0.88926190977886	0.890582226004257	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993782755085309	0.999999691626581
CEP162	0	0	0	0	0	0	0	0	0	0.649978380644117	0.872504148107789	0.890617383273748	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993786828410262	0.999999691626581
TP53BP1	0	0	0	0	0	0	0	0	0	0.647947677543678	0.879161300766004	0.890648308419262	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993790410253584	0.999999691626581
WDR81	0	0	0	0	0	0	0	0	0	0.637145900491968	0.92401087577249	0.890656816018975	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993791395441023	0.999999691626581
RASA1	0	0	0	0	0	0	0	0	0	0.649580226371079	0.874227972227582	0.890704275957007	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993796889851954	0.999999691626581
FBXO10	0	0	0	0	0	0	0	0	0	0.640593998277714	0.907510788595838	0.890714045681988	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993798020573776	0.999999691626581
TBCD	0	0	0	0	0	0	0	0	0	0.645047450398628	0.889697611445655	0.89072664222243	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993799478305501	0.999999691626581
ZNF257	0	0	0	0	0	0	0	0	0	0.647173986493408	0.882220492179558	0.890728361565716	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993799677262288	0.999999691626581
SLC6A15	0	0	0	0	0	0	0	0	0	0.645187462422944	0.889207071453447	0.890729826547558	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993799846782581	0.999999691626581
GABRA6	0	0	0	0	0	0	0	0	0	0.642782656988581	0.898490425112331	0.89074461911284	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99380155836846	0.999999691626581
SEZ6	0	0	0	0	0	0	0	0	0	0.643217582270437	0.896841651034431	0.890756499576846	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993802932829399	0.999999691626581
ATXN2	0	0	0	0	0	0	0	0	0	0.640645941651332	0.907631626103155	0.890760001081228	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993803337891172	0.999999691626581
APLP1	0	0	0	0	0	0	0	0	0	0.643741963414847	0.895024586705226	0.890790470372192	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993806862065163	0.999999691626581
CRACDL	0	0	0	0	0	0	0	0	0	0.636477392927554	0.929499923137613	0.890828597025784	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993811270445809	0.999999691626581
C10orf90	0	0	0	0	0	0	0	0	0	0.642121243548508	0.901837636365073	0.890835295552379	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993812044792012	0.999999691626581
SLCO5A1	0	0	0	0	0	0	0	0	0	0.641240095663747	0.905587434697832	0.89083532260651	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993812047919354	0.999999691626581
GYS2	0	0	0	0	0	0	0	0	0	0.650779548655972	0.871238965635757	0.890835827163124	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993812106243782	0.999999691626581
DIAPH2	0	0	0	0	0	0	0	0	0	0.652201143682725	0.867081938844717	0.890854768152367	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993814295528446	0.999999691626581
CRAMP1	1	0	0	0	0	0	0	0	0	0.638355684054547	0.919511412129847	0.890871545393151	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993816234381003	0.999999691626581
FNDC3B	0	0	0	0	0	0	0	0	0	0.648169227102985	0.879808192482972	0.890884373063029	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.99381771659044	0.999999691626581
MYBPC3	0	0	0	0	0	0	0	0	0	0.641689197018604	0.904018450594362	0.89088453965044	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993817735838039	0.999999691626581
NPC1L1	0	0	0	0	0	0	0	0	0	0.641808253504349	0.903729191346309	0.890914166788462	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993821158478119	0.999999691626581
TIMELESS	0	0	0	0	0	0	0	0	0	0.652495814174831	0.866632978683497	0.890933590951292	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993823401896834	0.999999691626581
GOLGA4	0	0	0	0	0	0	0	0	0	0.651893827991497	0.868614333284241	0.89097215513202	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993827854661571	0.999999691626581
ANKRD12	0	0	0	0	0	0	0	0	0	0.648853781569414	0.878266300537626	0.891005873550895	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993831746548744	0.999999691626581
OTUD6A	0	0	0	0	0	0	0	0	0	0.634941336745384	0.943130656263293	0.891139727803689	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993847183845819	0.999999691626581
CHRNB2	0	0	0	0	0	0	0	0	0	0.637792928817629	0.925137356805219	0.891156866205075	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993849158951059	0.999999691626581
SH3TC1	0	0	0	0	0	0	0	0	0	0.639583305817719	0.915792166026697	0.891157784939643	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993849264820789	0.999999691626581
AARS2	0	0	0	0	0	0	0	0	0	0.646119477344511	0.888616306385797	0.891168671221872	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993850519221745	0.999999691626581
ADAMTS13	0	0	0	0	0	0	0	0	0	0.641313831862989	0.907918853747713	0.891185149773684	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993852417753905	0.999999691626581
OR10X1	0	0	0	0	0	0	0	0	0	0.63618792366815	0.935362443667676	0.891214760060779	1	0.933424016036939	0.988503080499225	0.99896660843649	1	0.993855828458068	0.999999691626581
